transaction_id,customer_id,amount,payment_method,failure_reason,retry_count,previous_transactions,previous_success_rate,subscription_status,customer_type,days_since_failure,time_since_last_success,device_risk_score,historical_failure_count,recovered,recovery_outcome
txn_a5764b57662e,cust_001407,3704.51,upi,card_declined_bank,0,8,0.886,none,returning,28,28.0,0.308,1,0,not_recovered
txn_6f1f6dfe112c,cust_000995,1077.48,netbanking,insufficient_funds,2,0,0.5,active,new,19,720.0,0.469,0,0,not_recovered
txn_551e3ef356ad,cust_001004,1198.52,upi,otp_failed,0,28,0.645,active,loyal,21,45.0,0.476,2,1,recovered
txn_e8dbb5036d4b,cust_000967,1231.0,card,insufficient_funds,0,8,0.514,active,returning,25,42.4,0.328,1,0,not_recovered
txn_d064ecc9b301,cust_000192,823.49,upi,network_timeout,0,6,0.788,none,returning,6,75.0,0.134,2,0,not_recovered
txn_d5cfb73c94b0,cust_000919,413.24,card,bank_server_error,0,0,0.5,cancelled,new,27,720.0,0.358,0,0,not_recovered
txn_175e598fbccc,cust_001426,1317.32,card,otp_failed,2,0,0.5,cancelled,new,13,720.0,0.508,1,0,not_recovered
txn_680f2ecba772,cust_001102,4385.25,card,network_timeout,0,13,0.723,paused,loyal,20,124.9,0.169,2,1,recovered
txn_5ab187977e02,cust_000635,2385.78,card,bank_server_error,0,7,0.687,active,returning,22,281.9,0.171,2,0,not_recovered
txn_e03620431362,cust_000522,8139.77,card,bank_server_error,1,0,0.5,cancelled,new,6,720.0,0.406,0,0,not_recovered
txn_54d336c33a6c,cust_000011,3927.9,netbanking,network_timeout,0,6,0.923,none,returning,17,55.0,0.22,4,1,recovered
txn_f0bc4ae0a182,cust_000922,3202.12,netbanking,bank_server_error,0,7,0.509,none,returning,8,26.9,0.196,1,0,not_recovered
txn_cf48d8bc445e,cust_000931,10876.76,upi,network_timeout,1,16,0.783,none,loyal,5,105.4,0.322,1,1,recovered
txn_de607500201e,cust_000941,1830.91,card,bank_server_error,0,0,0.5,active,new,27,720.0,0.294,1,1,recovered
txn_1b3eec4c3a31,cust_001357,2114.91,netbanking,network_timeout,1,29,0.698,paused,loyal,24,127.4,0.114,0,1,recovered
txn_f9d34331991f,cust_000800,1977.68,upi,bank_server_error,1,0,0.5,cancelled,new,5,720.0,0.251,0,0,not_recovered
txn_5eada631f0da,cust_000994,8017.71,card,insufficient_funds,0,9,0.829,paused,returning,6,8.9,0.19,1,1,recovered
txn_148b9f1715ad,cust_000818,2002.72,upi,bank_server_error,0,4,0.742,paused,returning,2,158.3,0.169,0,1,recovered
txn_9f9f980a3296,cust_000035,1114.93,upi,bank_server_error,1,0,0.5,none,new,10,720.0,0.204,0,1,recovered
txn_dd55aa587379,cust_001065,3391.09,upi,risk_flagged,0,0,0.5,active,new,7,720.0,0.302,0,0,not_recovered
txn_ba5f62d5174c,cust_000817,958.5,card,bank_server_error,1,7,0.605,paused,returning,22,46.6,0.162,4,1,recovered
txn_b48d9e08f282,cust_001024,3229.63,upi,card_declined_bank,0,21,0.897,none,loyal,12,52.2,0.14,1,0,not_recovered
txn_f0f0808ff273,cust_001185,2899.97,card,insufficient_funds,0,6,0.676,cancelled,returning,30,27.5,0.045,2,0,not_recovered
txn_f79db993575a,cust_000174,1685.03,card,insufficient_funds,1,21,0.686,active,loyal,17,1.0,0.472,4,0,not_recovered
txn_d2ea9ce62ab6,cust_000675,3325.02,card,network_timeout,0,19,0.517,none,loyal,27,36.0,0.502,0,0,not_recovered
txn_c8b71ae9f0a5,cust_000733,523.74,wallet,bank_server_error,0,2,0.661,none,returning,2,189.2,0.297,2,0,not_recovered
txn_59b8e3b6cc0f,cust_000350,2313.84,card,otp_failed,0,3,0.919,none,returning,30,5.2,0.675,1,1,recovered
txn_767271e5b6e1,cust_000390,1317.53,card,card_declined_bank,1,0,0.5,paused,new,10,720.0,0.275,1,0,not_recovered
txn_87a8c2a72b42,cust_001473,26266.17,card,bank_server_error,0,0,0.5,cancelled,new,12,720.0,0.03,0,0,not_recovered
txn_7aa3ea3fe1e1,cust_000549,2299.03,wallet,otp_failed,0,20,0.521,active,loyal,18,20.0,0.293,2,1,recovered
txn_ce991f2f78c1,cust_000087,1168.23,upi,network_timeout,0,4,0.724,none,returning,13,17.9,0.222,3,0,not_recovered
txn_fe42f7c8f7e2,cust_001119,577.97,wallet,network_timeout,2,0,0.5,active,new,9,720.0,0.149,1,0,not_recovered
txn_34a8d230e3aa,cust_000072,6469.57,card,card_declined_bank,0,4,0.432,active,returning,5,77.3,0.405,2,0,not_recovered
txn_c9eabe813d50,cust_000738,1458.22,card,network_timeout,0,10,0.458,none,returning,12,100.1,0.13,1,1,recovered
txn_9c6df139ca8b,cust_000988,980.23,upi,network_timeout,0,26,0.81,none,loyal,14,183.0,0.273,2,1,recovered
txn_ba049741ad4a,cust_000663,2704.49,card,invalid_card,0,5,0.918,none,returning,4,64.8,0.085,2,0,not_recovered
txn_8026c48e2b58,cust_000487,3585.84,netbanking,invalid_card,0,8,0.686,none,returning,24,120.9,0.197,2,0,not_recovered
txn_b2333ef699a8,cust_001440,3535.31,wallet,otp_failed,1,0,0.643,none,returning,5,154.3,0.43,3,0,not_recovered
txn_a01726f736b4,cust_001418,2034.03,upi,insufficient_funds,1,8,0.64,paused,returning,2,2.9,0.384,1,0,not_recovered
txn_a7de6ce36b63,cust_000244,2306.0,emi,card_declined_bank,0,9,0.882,active,returning,9,24.8,0.208,0,1,recovered
txn_f37268cf3fb9,cust_001255,2462.26,upi,network_timeout,0,24,0.887,none,loyal,9,20.7,0.088,4,0,not_recovered
txn_0bb93138619b,cust_001042,2704.73,card,bank_server_error,0,1,0.659,none,returning,9,75.3,0.604,1,0,not_recovered
txn_4bc80fc84a96,cust_000746,2928.94,upi,insufficient_funds,0,0,0.5,paused,new,28,720.0,0.141,0,1,recovered
txn_a4f871d95956,cust_000392,5350.83,card,risk_flagged,0,0,0.5,paused,new,18,720.0,0.216,0,0,not_recovered
txn_61dad7db0bc4,cust_000733,2102.27,netbanking,risk_flagged,0,5,0.728,active,returning,5,21.5,0.196,0,0,not_recovered
txn_732e8128295b,cust_000450,958.03,card,otp_failed,1,14,0.834,none,loyal,16,82.2,0.164,1,1,recovered
txn_6d42768055e6,cust_001261,1754.85,card,network_timeout,0,0,0.5,cancelled,new,9,720.0,0.218,0,0,not_recovered
txn_c738579b63d1,cust_001275,3937.9,upi,bank_server_error,0,0,0.5,none,new,29,720.0,0.196,0,0,not_recovered
txn_0e955761e49e,cust_001175,400.26,card,insufficient_funds,2,8,0.752,none,returning,28,87.2,0.423,4,0,not_recovered
txn_732e02316026,cust_001058,402.35,card,risk_flagged,0,0,0.5,cancelled,new,18,720.0,0.268,0,0,not_recovered
txn_aabc42f265f8,cust_000979,4566.25,upi,network_timeout,0,20,0.614,active,loyal,10,163.2,0.253,0,1,recovered
txn_68cbf725b463,cust_000337,7848.76,card,network_timeout,0,0,0.5,none,new,4,720.0,0.293,0,1,recovered
txn_10a1d49c965a,cust_001057,639.91,upi,otp_failed,2,0,0.5,paused,new,25,720.0,0.32,1,1,recovered
txn_f3255f622bee,cust_000702,2187.28,card,bank_server_error,0,19,0.628,active,loyal,0,270.8,0.41,2,0,not_recovered
txn_6106b2cb9197,cust_001391,1394.66,card,card_declined_bank,0,0,0.5,none,new,8,720.0,0.055,0,0,not_recovered
txn_f0b8c6d9f9f0,cust_000237,1580.11,card,network_timeout,0,0,0.5,none,new,16,720.0,0.097,0,1,recovered
txn_ebe1115d0ecb,cust_000136,2630.63,netbanking,card_declined_bank,0,0,0.5,paused,new,7,720.0,0.016,0,0,not_recovered
txn_22f7b3252a4c,cust_000149,624.17,wallet,network_timeout,0,0,0.5,cancelled,new,22,720.0,0.063,0,0,not_recovered
txn_a35512851a3b,cust_000315,737.68,card,network_timeout,0,0,0.5,paused,new,5,720.0,0.324,0,1,recovered
txn_496f047e900c,cust_001324,1523.67,wallet,bank_server_error,1,0,0.5,active,new,26,720.0,0.127,0,0,not_recovered
txn_34ba691cdc4a,cust_000493,1753.14,upi,insufficient_funds,1,0,0.5,paused,new,1,720.0,0.123,0,0,not_recovered
txn_8fbf6f495fcf,cust_000876,725.34,upi,otp_failed,0,0,0.5,cancelled,new,10,720.0,0.183,0,0,not_recovered
txn_89514883e745,cust_000571,4067.09,upi,network_timeout,0,3,0.488,none,returning,12,39.7,0.315,3,1,recovered
txn_e27e1e8bd7dc,cust_000235,1372.23,upi,network_timeout,0,5,0.404,none,returning,30,119.9,0.199,1,1,recovered
txn_ad53e98f8ea2,cust_000196,1366.99,netbanking,card_declined_bank,0,8,0.641,active,returning,22,105.9,0.223,3,1,recovered
txn_bbbeeccf6c3f,cust_000943,2577.03,upi,network_timeout,1,0,0.5,paused,new,30,720.0,0.247,0,0,not_recovered
txn_ca7931675532,cust_001008,1779.31,upi,otp_failed,0,5,0.875,active,returning,15,136.5,0.452,1,1,recovered
txn_114ef84a25e3,cust_000637,4245.99,card,card_declined_bank,1,20,0.923,none,loyal,29,156.4,0.32,0,0,not_recovered
txn_5cd5d38e0cdf,cust_000641,862.57,card,network_timeout,0,18,0.925,cancelled,loyal,12,124.7,0.09,1,1,recovered
txn_9c809c8827ed,cust_000838,568.13,upi,card_declined_bank,1,0,0.5,cancelled,new,0,720.0,0.339,1,0,not_recovered
txn_c6a3a78691b0,cust_000377,1512.0,card,insufficient_funds,1,0,0.5,cancelled,new,6,720.0,0.308,0,0,not_recovered
txn_ce49697c4a99,cust_000070,2109.51,card,insufficient_funds,1,0,0.5,none,new,11,720.0,0.398,0,0,not_recovered
txn_df16995fd4b0,cust_001329,654.14,card,network_timeout,1,0,0.5,active,new,21,720.0,0.207,0,0,not_recovered
txn_acc818a6d0cd,cust_000201,573.08,card,card_declined_bank,1,9,0.561,none,returning,6,284.0,0.138,1,0,not_recovered
txn_241c39c1155d,cust_000829,2354.46,upi,bank_server_error,0,9,0.706,active,returning,7,69.8,0.319,1,1,recovered
txn_470b33afee17,cust_000606,1010.29,upi,bank_server_error,0,0,0.5,paused,new,20,720.0,0.207,0,1,recovered
txn_9b5d2c68f4c6,cust_000494,540.63,upi,invalid_card,0,6,0.555,none,returning,0,79.6,0.22,2,0,not_recovered
txn_a19d7e79934f,cust_000054,4763.83,card,insufficient_funds,1,3,0.739,none,returning,27,16.2,0.273,2,0,not_recovered
txn_0177230e5b96,cust_001281,1131.6,upi,risk_flagged,0,0,0.5,active,new,29,720.0,0.489,0,1,recovered
txn_7ef553103d73,cust_001442,5624.18,card,card_declined_bank,2,20,0.688,none,loyal,25,78.4,0.343,0,1,recovered
txn_fa6fc2c93be3,cust_000733,2050.06,upi,risk_flagged,0,0,0.5,paused,new,29,720.0,0.451,0,0,not_recovered
txn_0f21a33e788b,cust_001350,2605.25,upi,risk_flagged,1,27,0.83,none,loyal,5,94.9,0.224,2,1,recovered
txn_5e5b23686643,cust_000649,1651.85,upi,invalid_card,0,0,0.5,active,new,6,720.0,0.315,1,0,not_recovered
txn_964c9126abed,cust_001217,183.16,upi,network_timeout,2,17,0.937,active,loyal,26,2.5,0.133,1,1,recovered
txn_efe0370d6d81,cust_001115,718.3,emi,card_declined_bank,0,22,0.804,none,loyal,7,194.7,0.293,0,0,not_recovered
txn_131d47dfa1db,cust_000629,1784.44,netbanking,card_declined_bank,0,22,0.956,active,loyal,21,3.4,0.078,1,0,not_recovered
txn_d6149da05508,cust_001450,2774.58,upi,otp_failed,1,26,0.871,cancelled,loyal,17,29.2,0.264,2,1,recovered
txn_4ef09406b2d9,cust_000894,399.13,upi,insufficient_funds,0,5,0.776,none,returning,9,183.4,0.037,2,1,recovered
txn_4c7e88744814,cust_001110,1904.09,card,invalid_card,0,8,0.806,active,returning,13,259.7,0.049,1,0,not_recovered
txn_45a2127792f5,cust_000326,727.75,wallet,network_timeout,1,8,0.376,paused,returning,13,15.9,0.217,3,0,not_recovered
txn_e2d2a2bf6f3a,cust_001417,2467.99,card,bank_server_error,1,0,0.5,none,new,27,720.0,0.141,0,0,not_recovered
txn_2a6bbb1399d1,cust_000820,1963.61,card,bank_server_error,0,9,0.689,active,returning,16,321.4,0.275,1,1,recovered
txn_129ef34e941f,cust_001541,3901.64,emi,network_timeout,0,6,0.815,none,returning,13,2.9,0.314,2,1,recovered
txn_cbcd244a889f,cust_001311,5219.42,upi,card_declined_bank,0,20,0.713,active,loyal,20,149.0,0.117,1,1,recovered
txn_df6c31025f12,cust_001298,3020.24,card,network_timeout,0,2,0.92,none,returning,4,347.1,0.244,1,0,not_recovered
txn_41cd9aafe69b,cust_001415,4334.47,card,otp_failed,0,9,0.835,paused,returning,9,52.3,0.216,1,1,recovered
txn_f92301ce501e,cust_001098,1457.81,card,risk_flagged,0,9,0.839,cancelled,returning,16,43.3,0.401,0,0,not_recovered
txn_eec1b5023713,cust_001480,25356.89,upi,insufficient_funds,0,0,0.5,none,new,19,720.0,0.447,1,1,recovered
txn_1f0e66067122,cust_000756,667.18,card,otp_failed,0,0,0.5,none,new,3,720.0,0.183,0,0,not_recovered
txn_27d6c032f05e,cust_000344,1242.67,wallet,network_timeout,1,6,0.75,active,returning,9,54.0,0.458,1,0,not_recovered
txn_6127a7e19d56,cust_000592,4497.26,wallet,risk_flagged,0,4,0.64,none,returning,13,416.7,0.239,4,0,not_recovered
txn_ac19153ffa62,cust_001091,3934.15,upi,invalid_card,0,0,0.5,active,new,0,720.0,0.146,0,0,not_recovered
txn_01e34c31cd83,cust_001070,3098.43,upi,network_timeout,2,6,0.934,none,returning,17,89.0,0.101,3,0,not_recovered
txn_9cb72fcd5c55,cust_001163,3669.41,card,otp_failed,1,7,0.735,active,returning,26,212.1,0.222,1,0,not_recovered
txn_db1d6c495d6e,cust_000724,306.37,card,bank_server_error,0,0,0.5,cancelled,new,29,720.0,0.245,0,1,recovered
txn_7a64b563d042,cust_000774,8352.94,upi,bank_server_error,2,5,0.92,paused,returning,19,51.7,0.596,1,0,not_recovered
txn_14898ea75e73,cust_000784,1663.2,card,otp_failed,0,4,0.596,none,returning,9,55.3,0.455,2,1,recovered
txn_30a2eeaedb76,cust_001391,6132.17,card,bank_server_error,0,0,0.5,paused,new,21,720.0,0.365,0,0,not_recovered
txn_9d96d233c7e2,cust_001231,320.48,card,otp_failed,0,20,0.935,active,loyal,20,32.2,0.653,2,1,recovered
txn_9de67bb8a12a,cust_000942,2517.22,card,insufficient_funds,0,20,0.584,none,loyal,1,94.4,0.133,2,0,not_recovered
txn_2542019d7fbd,cust_001256,1203.33,upi,insufficient_funds,1,4,0.445,active,returning,0,228.7,0.251,1,1,recovered
txn_9ff3168aecbb,cust_001390,3343.95,upi,risk_flagged,0,0,0.5,active,new,30,720.0,0.123,0,0,not_recovered
txn_4eb9475cf046,cust_000344,2658.09,netbanking,network_timeout,1,8,0.969,none,returning,27,20.1,0.151,4,1,recovered
txn_1a57995140e5,cust_001254,2777.88,upi,otp_failed,0,17,0.542,none,loyal,12,72.2,0.193,1,1,recovered
txn_8e304a9b7fc1,cust_000945,770.43,netbanking,network_timeout,0,4,0.738,none,returning,9,49.1,0.06,4,1,recovered
txn_af28e78799c4,cust_000684,1898.33,upi,risk_flagged,0,15,0.76,none,loyal,2,198.9,0.555,4,1,recovered
txn_4331b425cf56,cust_001505,1699.09,netbanking,otp_failed,0,7,0.382,active,returning,7,118.8,0.047,1,0,not_recovered
txn_c6a7f0761015,cust_000524,3120.6,upi,insufficient_funds,2,4,0.895,active,returning,2,39.2,0.272,4,0,not_recovered
txn_106d8976b24d,cust_001385,4867.65,card,insufficient_funds,1,0,0.5,none,new,3,720.0,0.419,0,1,recovered
txn_44f9595ba1c6,cust_001542,2287.99,wallet,bank_server_error,1,8,0.686,none,returning,26,57.2,0.335,1,0,not_recovered
txn_71e9445eca70,cust_000055,633.62,card,invalid_card,1,0,0.5,active,new,24,720.0,0.178,0,0,not_recovered
txn_7b9d0c554c8f,cust_001016,2201.34,card,bank_server_error,0,6,0.776,none,returning,24,97.0,0.149,0,1,recovered
txn_9e39f59c7220,cust_001316,20951.56,card,bank_server_error,0,9,0.553,none,loyal,1,125.9,0.053,4,1,recovered
txn_502adb7eb9fb,cust_000272,8790.31,card,card_declined_bank,0,0,0.5,none,new,11,720.0,0.14,0,0,not_recovered
txn_2986a3876dbe,cust_001357,137.42,card,insufficient_funds,1,6,0.693,paused,returning,19,42.7,0.134,5,1,recovered
txn_f7c4bfa0f731,cust_000657,2115.42,upi,bank_server_error,0,0,0.5,none,new,17,720.0,0.365,0,1,recovered
txn_1d99993a3301,cust_000421,4623.5,wallet,insufficient_funds,0,6,0.657,none,returning,9,6.0,0.138,0,0,not_recovered
txn_017655ff4f2d,cust_001013,1695.79,card,network_timeout,1,0,0.5,none,new,12,720.0,0.19,0,1,recovered
txn_8b0591217b3b,cust_001501,1320.7,upi,card_declined_bank,0,20,0.654,none,loyal,22,280.1,0.229,1,0,not_recovered
txn_2729954483b1,cust_001533,1571.42,card,risk_flagged,0,0,0.5,active,new,26,720.0,0.245,0,0,not_recovered
txn_a939cc5cee4e,cust_000664,3284.5,netbanking,risk_flagged,0,23,0.932,active,loyal,29,69.9,0.311,1,1,recovered
txn_a850a9f2e58a,cust_000497,710.79,card,risk_flagged,0,18,0.791,paused,loyal,21,110.4,0.236,3,0,not_recovered
txn_80c56ebc50f9,cust_001161,5824.45,card,bank_server_error,0,8,0.542,active,returning,8,249.4,0.181,4,0,not_recovered
txn_563fdf460910,cust_001525,1899.99,upi,insufficient_funds,1,10,0.871,none,returning,28,7.6,0.517,2,0,not_recovered
txn_b06d7a27df43,cust_000064,861.33,upi,otp_failed,1,8,0.85,none,returning,19,36.0,0.106,2,0,not_recovered
txn_979917164dcc,cust_000255,5496.77,netbanking,invalid_card,0,16,0.462,none,loyal,23,122.2,0.02,1,0,not_recovered
txn_47538a872660,cust_000253,497.39,upi,card_declined_bank,1,0,0.5,paused,new,11,720.0,0.544,0,0,not_recovered
txn_1d40bc0d5979,cust_000378,1212.34,netbanking,bank_server_error,1,8,0.841,none,returning,17,82.2,0.331,0,0,not_recovered
txn_21de77488531,cust_000636,1194.51,card,otp_failed,1,0,0.5,active,new,15,720.0,0.125,0,1,recovered
txn_924519b48e26,cust_001030,13760.37,card,card_declined_bank,2,5,0.406,paused,returning,22,124.2,0.038,3,0,not_recovered
txn_74311d835c9a,cust_000152,1078.67,card,risk_flagged,1,0,0.5,none,new,2,720.0,0.33,0,0,not_recovered
txn_ad2f80cf5dc0,cust_001427,287.3,card,card_declined_bank,0,6,0.77,none,returning,16,26.7,0.2,2,1,recovered
txn_0b8e65e18900,cust_000913,1183.66,card,bank_server_error,0,3,0.921,none,returning,6,167.6,0.221,1,1,recovered
txn_f8afff22cb12,cust_001001,3010.9,upi,insufficient_funds,0,4,0.814,none,returning,4,131.5,0.104,1,1,recovered
txn_8ea8c4296340,cust_000401,4046.78,card,bank_server_error,0,4,0.876,none,returning,24,32.6,0.195,2,1,recovered
txn_364cdf01a91d,cust_000292,15504.5,upi,insufficient_funds,2,7,0.758,cancelled,returning,16,109.0,0.278,0,0,not_recovered
txn_3412e8bcae4b,cust_000440,7088.35,upi,invalid_card,0,3,0.453,none,returning,10,92.8,0.47,1,0,not_recovered
txn_e01cd5a51948,cust_000673,2366.41,upi,bank_server_error,0,9,0.709,none,returning,20,1.3,0.6,0,1,recovered
txn_1561116ec2bf,cust_001038,895.81,upi,bank_server_error,2,5,0.859,active,returning,0,27.2,0.202,3,1,recovered
txn_1b7e667f132f,cust_000648,8618.14,card,insufficient_funds,1,15,0.635,active,loyal,28,20.4,0.236,1,0,not_recovered
txn_c7fb7dd0e4d1,cust_000776,1434.1,card,otp_failed,0,0,0.5,none,new,9,720.0,0.225,1,1,recovered
txn_f288fcaffba0,cust_000252,1105.06,upi,bank_server_error,2,0,0.5,none,new,3,720.0,0.191,1,0,not_recovered
txn_70da83f3cf34,cust_000336,1372.84,upi,network_timeout,0,0,0.5,none,new,20,720.0,0.117,0,1,recovered
txn_18c8a6c1d3de,cust_000974,647.38,card,risk_flagged,0,4,0.736,paused,returning,26,46.2,0.076,5,0,not_recovered
txn_b0779999276b,cust_000327,1314.86,card,insufficient_funds,0,8,0.376,active,returning,30,75.6,0.22,1,0,not_recovered
txn_45a25aef0088,cust_000783,1620.03,upi,bank_server_error,2,4,0.985,none,returning,23,174.5,0.18,0,1,recovered
txn_f2ff6e6b4e9c,cust_000512,3856.79,upi,network_timeout,0,5,0.293,paused,returning,26,131.6,0.177,0,0,not_recovered
txn_e6bd06962159,cust_001229,1409.12,card,bank_server_error,0,0,0.5,paused,new,9,720.0,0.291,0,1,recovered
txn_e1253af7c384,cust_000491,638.61,upi,otp_failed,1,17,0.255,paused,loyal,23,55.0,0.26,0,0,not_recovered
txn_00ba921ac81f,cust_000370,471.82,wallet,risk_flagged,1,5,0.803,paused,returning,0,333.8,0.127,3,0,not_recovered
txn_f08ce9dc122f,cust_001433,2412.97,card,network_timeout,0,0,0.5,active,new,28,720.0,0.39,1,0,not_recovered
txn_af40f769663e,cust_000290,2133.17,netbanking,invalid_card,0,8,0.842,none,returning,24,47.1,0.288,2,0,not_recovered
txn_0c6c4b2ceced,cust_001158,1213.32,card,otp_failed,2,0,0.5,cancelled,new,20,720.0,0.216,0,0,not_recovered
txn_b7e69b8550d8,cust_000953,1311.98,upi,insufficient_funds,1,0,0.5,none,new,28,720.0,0.266,0,0,not_recovered
txn_eb81bdef8e41,cust_000416,2834.55,upi,network_timeout,0,0,0.5,active,new,16,720.0,0.348,0,1,recovered
txn_583904dd7d05,cust_001185,6984.8,card,insufficient_funds,0,26,0.615,cancelled,loyal,9,70.9,0.334,0,1,recovered
txn_ade1b9465046,cust_001469,990.16,wallet,risk_flagged,0,8,0.99,active,returning,16,236.7,0.304,2,0,not_recovered
txn_551ac9b63de4,cust_000479,2164.65,upi,insufficient_funds,1,9,0.804,none,returning,1,113.6,0.177,3,1,recovered
txn_a7cd2a4c6a6c,cust_001419,4733.61,wallet,bank_server_error,0,6,0.653,active,returning,29,121.8,0.489,4,1,recovered
txn_86e3d66c04bc,cust_000266,993.76,card,otp_failed,1,5,0.822,none,returning,15,39.2,0.179,1,0,not_recovered
txn_21149857794c,cust_001327,1970.28,netbanking,risk_flagged,0,16,0.668,none,loyal,0,139.1,0.186,1,0,not_recovered
txn_01e9d7c056ea,cust_000678,1931.02,wallet,otp_failed,1,10,0.687,none,returning,18,110.0,0.415,2,0,not_recovered
txn_c39b7c8fffac,cust_001134,613.9,upi,card_declined_bank,0,6,0.969,cancelled,returning,15,64.7,0.134,2,1,recovered
txn_38c30a0bce62,cust_000503,2325.4,card,network_timeout,1,9,0.539,none,returning,30,298.2,0.311,0,0,not_recovered
txn_68c33d6e6f5e,cust_001192,2055.74,upi,risk_flagged,0,16,0.685,none,loyal,23,127.3,0.743,0,1,recovered
txn_e4ce380f1824,cust_000488,3293.07,upi,insufficient_funds,0,7,0.97,paused,returning,8,415.7,0.107,1,1,recovered
txn_d8b14d1c0f5f,cust_000734,686.63,wallet,network_timeout,0,27,0.431,paused,loyal,1,62.5,0.15,2,1,recovered
txn_a332adab29b9,cust_000043,2016.21,upi,invalid_card,0,0,0.5,active,new,13,720.0,0.381,0,1,recovered
txn_46de5f7effc2,cust_000454,6929.62,card,network_timeout,0,13,0.49,active,loyal,25,140.4,0.392,1,1,recovered
txn_1fe4f4e6438a,cust_000552,12961.64,card,network_timeout,1,3,0.87,none,returning,22,39.4,0.339,2,1,recovered
txn_2dccd5d0fd60,cust_000812,6324.06,upi,otp_failed,1,0,0.5,paused,new,26,720.0,0.149,0,0,not_recovered
txn_f2f0323fc6dc,cust_000589,692.73,emi,insufficient_funds,0,5,0.509,none,returning,25,7.3,0.072,3,0,not_recovered
txn_a1753f67b936,cust_001180,2998.74,card,network_timeout,0,7,0.653,active,returning,16,63.7,0.126,1,1,recovered
txn_69d5cedb1988,cust_001103,1293.58,upi,otp_failed,0,0,0.5,none,new,24,720.0,0.513,1,0,not_recovered
txn_f1cbf00ca596,cust_000590,2579.91,wallet,card_declined_bank,1,9,0.541,none,returning,25,45.2,0.062,2,0,not_recovered
txn_8870022a4f40,cust_000159,997.25,card,card_declined_bank,0,18,0.434,none,loyal,3,13.2,0.286,0,0,not_recovered
txn_671a37c50155,cust_000507,427.47,card,network_timeout,0,0,0.5,paused,new,4,720.0,0.221,0,0,not_recovered
txn_2040128b9861,cust_000233,1465.47,upi,bank_server_error,0,10,0.365,paused,returning,7,27.2,0.172,1,1,recovered
txn_15a588e0e1bb,cust_000232,3828.94,upi,card_declined_bank,0,6,0.831,none,returning,29,128.4,0.173,2,0,not_recovered
txn_ab7700d0c2e3,cust_001336,2589.45,card,network_timeout,0,0,0.5,none,new,26,720.0,0.123,1,0,not_recovered
